mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batchSize,param_learningRate,param_nb_epoch,param_neuronArchitecture,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
30.39841349919637,1.2702334168840541,0.017435550689697266,0.0011264641304802126,64,0.01,150,[9],"{'batchSize': 64, 'learningRate': 0.01, 'nb_epoch': 150, 'neuronArchitecture': [9]}",-85517.92253538618,-89469.92621727953,-87918.99254834001,-87635.61376700191,1625.7943547097502,27,-86559.24564254221,-89662.23756644137,-86870.7800984923,-87697.42110249196,1395.1442534892294
13.423994382222494,1.286935417605124,0.018540700276692707,0.0017575458086286088,64,0.01,150,"[9, 9]","{'batchSize': 64, 'learningRate': 0.01, 'nb_epoch': 150, 'neuronArchitecture': [9, 9]}",-71041.42139418151,-72817.38064901,-72150.52495775724,-72003.10900031625,732.4872772883364,17,-72690.94627701989,-71525.43181727924,-71673.39701448323,-71963.25836959411,518.0866676893451
7.632521470387776,0.995260516609506,0.017063458760579426,0.0021067411196458194,64,0.01,150,"[9, 9, 9]","{'batchSize': 64, 'learningRate': 0.01, 'nb_epoch': 150, 'neuronArchitecture': [9, 9, 9]}",-69650.93915284642,-72061.27694411906,-70546.04928862954,-70752.75512853167,994.8123927644199,8,-71254.6559425866,-70929.95699468706,-70119.80895711425,-70768.14063146264,477.2196012070371
10.509683609008789,1.8597178493339328,0.01633763313293457,0.0009429095410500108,64,0.1,150,[9],"{'batchSize': 64, 'learningRate': 0.1, 'nb_epoch': 150, 'neuronArchitecture': [9]}",-70740.30188096542,-72819.38654371352,-72347.89674028177,-71969.1950549869,890.0222782052444,16,-72345.57236343324,-71521.36089845118,-71860.47284203523,-71909.13536797323,338.2377525005808
5.941128174463908,0.08198752603993144,0.01767110824584961,0.0018873360796166018,64,0.1,150,"[9, 9]","{'batchSize': 64, 'learningRate': 0.1, 'nb_epoch': 150, 'neuronArchitecture': [9, 9]}",-68030.24572494726,-69315.4520837958,-69018.70003047466,-68788.13261307256,549.4299146580796,2,-68877.17171915792,-68470.57706122712,-68714.54968809936,-68687.43282282814,167.09537645921665
4.748764832814534,0.526413110785837,0.019267559051513672,0.0031882918011558155,64,0.1,150,"[9, 9, 9]","{'batchSize': 64, 'learningRate': 0.1, 'nb_epoch': 150, 'neuronArchitecture': [9, 9, 9]}",-67177.19398035148,-70181.23319487208,-75694.45017796983,-71017.62578439781,3527.0930152017254,12,-67817.90421072773,-69260.56876888295,-75269.39003389384,-70782.6210045015,3226.829455174739
5.452556133270264,0.4225298220649653,0.01665496826171875,0.0017167428087371994,64,1,150,[9],"{'batchSize': 64, 'learningRate': 1, 'nb_epoch': 150, 'neuronArchitecture': [9]}",-69622.23172361824,-70638.15935121907,-68792.86129346996,-69684.41745610243,754.6219934406922,5,-70909.37973505922,-69390.05045775807,-68231.64685027176,-69510.35901436301,1096.484978514622
3.769367218017578,0.7894407387510806,0.01588892936706543,0.0007247231475394569,64,1,150,"[9, 9]","{'batchSize': 64, 'learningRate': 1, 'nb_epoch': 150, 'neuronArchitecture': [9, 9]}",-73645.61211850596,-73263.92933600937,-73119.80287099826,-73343.1147751712,221.84317512241475,21,-75082.369441756,-72664.37678629512,-72789.2289383087,-73511.99172211996,1111.5939461609835
2.4216896692911782,0.8323886888023562,0.017283519109090168,0.0015500278942909675,64,1,150,"[9, 9, 9]","{'batchSize': 64, 'learningRate': 1, 'nb_epoch': 150, 'neuronArchitecture': [9, 9, 9]}",-135086.5157590371,-99635.59314307716,-96547.27848395953,-110423.12912869127,17485.163270934812,30,-134531.88259647702,-100936.13399119244,-94928.05561870459,-110132.02406879135,17426.781564798388
0.7484224637349447,0.019454388489747433,0.01677362124125163,0.0011110346943674907,128,0.01,150,[9],"{'batchSize': 128, 'learningRate': 0.01, 'nb_epoch': 150, 'neuronArchitecture': [9]}",-236769.29805994235,-234012.40398824596,-238838.9058782969,-236540.20264216175,1977.0590374766912,33,-236281.96841642493,-238003.41306753998,-235355.48416752755,-236546.95521716416,1097.1312192272962
12.359227259953817,1.2344185626015818,0.01654648780822754,0.00038572663126999334,128,0.01,150,"[9, 9]","{'batchSize': 128, 'learningRate': 0.01, 'nb_epoch': 150, 'neuronArchitecture': [9, 9]}",-70923.37505147814,-72822.00874119143,-72698.28803904161,-72147.8906105704,867.3351789165738,20,-72552.164578294,-71506.9993105582,-72177.77083849347,-72078.97824244855,432.367584350234
5.6093917687733965,0.25130469631289304,0.01667133967081706,0.001249146819440506,128,0.01,150,"[9, 9, 9]","{'batchSize': 128, 'learningRate': 0.01, 'nb_epoch': 150, 'neuronArchitecture': [9, 9, 9]}",-70147.89470509918,-71813.37974478662,-70592.26913475622,-70851.18119488069,704.1480410226648,10,-71791.12331260915,-70472.56123540214,-70109.57070877534,-70791.08508559554,722.4946930469878
9.62228512763977,1.4605592503430016,0.016123612721761067,0.0006752811180249939,128,0.1,150,[9],"{'batchSize': 128, 'learningRate': 0.1, 'nb_epoch': 150, 'neuronArchitecture': [9]}",-71065.9062337188,-72962.49133346988,-72328.9394974872,-72119.11235489196,788.365115276216,19,-72702.6333700256,-71670.00249233005,-71847.69888091245,-72073.4449144227,450.7790191263524
