mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batchSize,param_learningRate,param_nb_epoch,param_neuronArchitecture,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
10.126147826512655,0.9354992818318467,0.019929170608520508,0.0009112617176923381,60,0.14474875194908035,300,"[10, 9]","{'batchSize': 60, 'learningRate': 0.14474875194908035, 'nb_epoch': 300, 'neuronArchitecture': [10, 9]}",-65762.58312550401,-66753.00714668966,-65695.2598594716,-66070.28337722174,483.5403565265039,12,-65872.58181227226,-65632.60517314509,-66104.85001086678,-65870.0123320947,192.80170877524958
7.367775122324626,1.6151712059177068,0.01810002326965332,0.0009369456021639608,60,0.14474875194908035,300,"[13, 10]","{'batchSize': 60, 'learningRate': 0.14474875194908035, 'nb_epoch': 300, 'neuronArchitecture': [13, 10]}",-66151.17769356903,-68116.73510671753,-65966.98906506677,-66744.96728845111,972.8965594693524,44,-66126.40571777045,-66562.84631047903,-66313.01971222842,-66334.0905801593,178.79799373869514
10.430044333140055,2.841363845239696,0.016627073287963867,0.0012409517025645605,60,0.14474875194908035,300,"[11, 8]","{'batchSize': 60, 'learningRate': 0.14474875194908035, 'nb_epoch': 300, 'neuronArchitecture': [11, 8]}",-65840.3064506288,-65836.35557723003,-65447.893544382336,-65708.18519074706,184.06105549626096,2,-65829.50862383221,-64629.76241172378,-66031.90478403683,-65497.05860653094,618.8123401924198
9.398017644882202,2.2718468457379157,0.017541249593098957,0.0018497443121838274,60,0.14474875194908035,300,"[10, 7]","{'batchSize': 60, 'learningRate': 0.14474875194908035, 'nb_epoch': 300, 'neuronArchitecture': [10, 7]}",-65668.84494838762,-67512.18593754926,-65925.87670177802,-66368.96919590497,815.1583565355421,29,-65729.90989505431,-66273.15136168481,-66436.58684601053,-66146.54936758323,302.06966849395076
13.287343581517538,2.104232015210574,0.01875464121500651,0.0018155215453857195,60,0.08757384706489182,300,"[10, 9]","{'batchSize': 60, 'learningRate': 0.08757384706489182, 'nb_epoch': 300, 'neuronArchitecture': [10, 9]}",-66005.47966945394,-67478.51575823096,-65490.927424335074,-66324.97428400666,842.2922900458016,25,-66073.13455381246,-66210.29547836733,-65779.20819298275,-66020.87940838753,179.82771768667536
14.339949289957682,3.0223472028162686,0.016894102096557617,0.001294336514863129,60,0.08757384706489182,300,"[13, 10]","{'batchSize': 60, 'learningRate': 0.08757384706489182, 'nb_epoch': 300, 'neuronArchitecture': [13, 10]}",-65461.820221538386,-66874.45088318756,-64902.94360291605,-65746.40490254734,829.6391060935719,3,-65556.85136707958,-65545.48385237747,-65215.50038325524,-65439.27853423743,158.30308638890858
10.989983002344767,0.5275084617386887,0.017403125762939453,0.0005227602685370384,60,0.08757384706489182,300,"[11, 8]","{'batchSize': 60, 'learningRate': 0.08757384706489182, 'nb_epoch': 300, 'neuronArchitecture': [11, 8]}",-65935.8337273441,-66813.93844154263,-65487.80951984608,-66079.19389624427,550.7985613394002,13,-66007.40221935352,-65564.3681291077,-65843.9830199742,-65805.25112281181,182.92971541612283
16.549986600875854,1.8118201638353093,0.019542614618937176,0.0019096524940951432,60,0.08757384706489182,300,"[10, 7]","{'batchSize': 60, 'learningRate': 0.08757384706489182, 'nb_epoch': 300, 'neuronArchitecture': [10, 7]}",-66064.3987681489,-66948.78351345881,-64850.275427322405,-65954.4859029767,860.2304634390091,7,-66198.01393839775,-65622.86585151445,-65029.68792776891,-65616.85590589371,476.9860280013454
5.130244096120198,1.2285081783616385,0.018228451410929363,0.001267848302847783,60,0.654073592872426,300,"[10, 9]","{'batchSize': 60, 'learningRate': 0.654073592872426, 'nb_epoch': 300, 'neuronArchitecture': [10, 9]}",-66617.0811319167,-69027.63076991506,-67561.04327841909,-67735.25172675028,991.7825120848441,56,-66933.2078270575,-67897.97829834837,-67899.61168776652,-67576.9326043908,455.18264371191384
4.504687786102295,0.6794296480796821,0.018335739771525066,0.0004709240464384923,60,0.654073592872426,300,"[13, 10]","{'batchSize': 60, 'learningRate': 0.654073592872426, 'nb_epoch': 300, 'neuronArchitecture': [13, 10]}",-67308.43506900778,-67096.75535123426,-66605.74658272674,-67003.64566765625,294.329562531505,48,-67258.8602220278,-65952.59759715098,-67036.55416401995,-66749.3373277329,570.6432887964099
5.425000905990601,1.30826610446856,0.018336137135823567,0.0023585940814815545,60,0.654073592872426,300,"[11, 8]","{'batchSize': 60, 'learningRate': 0.654073592872426, 'nb_epoch': 300, 'neuronArchitecture': [11, 8]}",-69743.45846249873,-68949.74883396747,-65684.02548361836,-68125.7442600282,1756.6989271376856,59,-69595.41223636626,-67405.97753185676,-65809.9811961913,-67603.79032147145,1551.7129169150226
5.046485185623169,0.7224531115709416,0.018604358037312824,0.0011632885655932675,60,0.654073592872426,300,"[10, 7]","{'batchSize': 60, 'learningRate': 0.654073592872426, 'nb_epoch': 300, 'neuronArchitecture': [10, 7]}",-72624.16211137902,-71825.42251805514,-65366.30025154921,-69938.62829366112,3249.5265324862344,63,-72959.9114297642,-70741.93902596456,-65675.33519964812,-69792.39521845896,3048.768909453147
5.10331924756368,2.2011779464950276,0.017603000005086262,0.000722254954361655,60,0.5453524780306971,300,"[10, 9]","{'batchSize': 60, 'learningRate': 0.5453524780306971, 'nb_epoch': 300, 'neuronArchitecture': [10, 9]}",-67187.73198163469,-68233.12978890595,-65606.83204878456,-67009.23127310841,1079.585362427003,50,-67258.81559914126,-66465.74300067924,-66189.73899045127,-66638.09919675726,453.1454457874709
